cust_id,age_band,res_area,nbask,nitem,spend,nprodid,nprodcat,ipb_max,ipb_med,ipb_min,spb_max,spb_med,spb_min,prodctpb_max,prodctpb_med,prodctpb_min,dur_max,dur_med,dur_min,popcat_nbaskA,popcat_nbaskB,popcat_nbaskC,popcat_nbaskD,popcat_nbaskE,popcat_sizeA,popcat_sizeB,popcat_sizeC,popcat_sizeD,popcat_sizeE,popid_nbaskA,popid_nbaskB,popid_nbaskC,popid_nbaskD,popid_nbaskE,prodpriceA,prodpriceB,prodpriceC,prodpriceD,prodpriceE
01732023,6,2,28,40,4741,23,12,16,13,11,3038,987,716,7,7,5,44,30.5,17,0,0,0,1,27,1,0,2,0,25,0,0,0,3,25,21,2,3,1,1
01732061,6,1,15,20,3388,15,12,11,6,3,1596,917,875,7,4,1,49,42.5,36,0,0,0,1,14,0,0,1,5,9,1,0,0,3,11,1,2,3,8,1
01732139,4,2,25,33,3418,25,22,15,9,9,1485,1290,643,12,5,5,48,35,22,0,1,1,3,20,2,1,2,3,17,2,0,2,3,18,4,12,5,4,0
01732283,9,1,9,11,1159,9,9,7,5.5,4,718,579.5,441,6,4.5,3,29,29,29,0,0,0,1,8,0,0,1,1,7,0,0,0,0,9,4,0,3,2,0
01732320,4,1,42,54,6013,42,29,39,27,15,4024,3006.5,1989,23,14.5,6,2,2,2,0,0,3,5,34,2,1,3,7,29,0,2,3,13,24,13,15,4,8,2
01732344,4,1,89,100,11142,80,58,10,8,3,2408,632,289,9,5,2,34,7,1,0,0,2,10,77,1,3,11,24,50,1,0,3,18,67,35,25,16,9,4
01732375,7,1,4,5,454,4,3,3,2.5,2,284,227,170,2,1.5,1,50,50,50,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,1,1,1,1,0
01732634,4,7,63,96,15254,61,43,52,21,2,7504,3736,278,22,13,2,35,21,14,0,0,2,7,54,3,3,2,8,47,0,1,4,9,49,27,15,8,10,3
01732696,5,1,27,34,16816,27,22,11,3.5,3,14557,253,173,9,3,1,53,6,1,0,0,0,4,23,0,1,4,3,19,4,1,1,4,17,6,9,3,3,6
01732917,4,6,45,93,15824,36,31,27,15,6,4097,3050.5,912,11,8.5,1,35,19,8,0,0,2,0,43,0,2,4,13,26,1,0,3,0,41,22,13,5,3,2
01732979,4,6,7,9,878,7,7,4,3,2,421,267,190,3,2,2,61,39,17,0,0,0,0,7,0,0,2,2,3,0,0,0,0,7,1,2,2,2,0
01733044,3,1,8,25,6559,6,5,9,4,2,3191,1332,232,3,1,1,34,19.5,11,0,0,0,0,8,0,0,1,4,3,0,0,0,0,8,3,1,4,0,0
01733068,4,6,45,53,6784,45,36,26,18,9,3010,2127,1647,21,15,5,31,17.5,4,0,1,0,5,39,1,1,2,10,31,1,2,4,5,33,13,19,7,6,0
01733082,3,2,36,63,35673,31,23,18,11.5,1,31680,1041,99,10,5.5,1,72,8,3,0,0,1,4,31,1,1,5,3,26,0,0,1,11,24,13,12,8,2,1
01733136,4,8,12,12,516,11,9,7,6,5,298,258,218,6,5.5,5,55,55,55,0,0,0,0,12,0,0,0,1,11,0,0,0,3,9,6,6,0,0,0
01733204,5,1,213,300,72842,179,127,15,5,1,14767,509,18,10,4,1,13,2,1,0,1,6,27,179,5,6,24,41,137,0,5,9,27,172,82,61,28,23,19
01733228,4,1,34,42,6680,34,28,9,7,2,2822,674,217,7,4,2,72,7,2,0,0,0,2,32,0,0,2,8,24,0,1,1,2,30,9,10,7,6,2
01733242,4,2,33,42,3754,32,28,23,21,19,2354,1877,1400,17,15.5,14,17,17,17,0,0,0,1,32,0,1,2,5,25,0,0,0,1,32,13,7,7,6,0
01733266,5,2,7,7,395,7,7,5,3.5,2,277,197.5,118,5,3.5,2,54,54,54,0,0,1,1,5,1,1,0,1,4,0,0,0,0,7,4,1,1,1,0
01733280,3,2,12,15,1575,11,9,11,7.5,4,1098,787.5,477,9,5,1,101,101,101,0,0,0,3,9,0,2,0,2,8,0,0,2,1,9,1,8,3,0,0
01733334,3,1,17,19,964,17,15,5,4,3,349,172,121,5,3,3,22,2,1,0,1,1,0,15,1,1,0,3,12,0,0,0,2,15,10,4,3,0,0
01733426,6,1,111,130,10441,79,55,14,4,1,1188,280.5,56,10,3,1,13,4,1,0,0,0,3,108,1,5,10,24,71,0,0,2,5,104,64,23,12,10,2
01733440,3,7,20,33,8203,18,16,11,5,1,2459,1135,396,7,2,1,6,4,2,0,0,0,4,16,0,1,2,6,11,0,0,0,6,14,2,4,8,3,3
01733488,4,2,51,68,13064,44,32,39,34,29,8007,6532,5057,22,20.5,19,25,25,25,0,0,0,4,47,0,0,3,13,35,0,1,0,6,44,12,9,12,14,4
01733600,3,7,42,51,12180,41,34,20,14.5,2,6204,2176,1624,17,9.5,1,37,30,19,0,0,1,4,37,2,3,2,9,26,0,0,0,4,38,9,11,13,3,6
01733617,4,1,44,57,6335,40,30,8,4.5,1,1178,465.5,186,5,3.5,1,39,8,1,0,0,1,2,41,1,1,2,13,27,0,0,0,6,38,11,18,10,4,1
01733624,5,3,75,99,16560,73,52,50,49.5,49,9151,8280,7409,32,28.5,25,92,92,92,0,3,1,10,61,0,1,5,17,52,4,5,4,16,46,9,14,24,24,4
01733709,4,8,18,24,2761,18,16,14,12,10,1416,1380.5,1345,8,8,8,91,91,91,0,0,3,2,13,0,1,3,3,11,0,0,1,4,13,5,9,2,2,0
01733716,6,7,29,57,16477,28,21,16,6,1,7708,298,92,5,2,1,36,12.5,1,0,0,1,1,27,2,0,2,7,18,0,0,1,2,26,16,6,4,0,3
01733778,9,5,13,36,11167,10,2,13,5,2,5760,1634,304,2,1,1,31,27.5,22,0,0,0,0,13,0,0,0,0,13,0,0,2,4,7,6,0,1,5,1
01733860,5,6,9,18,3982,9,6,12,9,6,3434,1991,548,3,3,3,57,57,57,0,0,0,0,9,0,0,0,1,8,0,1,3,0,5,2,3,1,1,2
01733884,2,1,12,18,2507,10,7,11,9,7,1476,1253.5,1031,5,4,3,74,74,74,0,0,0,1,11,0,0,0,1,11,0,1,0,0,11,1,5,6,0,0
01733938,6,2,39,52,6116,35,27,24,13,2,2945,1559.5,52,14,8.5,1,35,28,27,0,0,2,3,34,1,2,2,6,28,0,2,0,2,35,17,12,7,2,1
01733945,3,1,5,6,1981,5,5,3,2,1,1737,204,40,2,2,1,30,27,24,0,1,1,2,1,1,0,2,0,2,0,2,1,0,2,1,1,1,1,1
01733952,10,2,18,21,2024,17,8,8,3,2,900,284,242,5,2,1,45,25.5,15,0,0,0,0,18,0,0,0,6,12,0,0,0,1,17,6,6,3,3,0
01734126,3,1,100,129,14141,88,56,32,15.5,8,3382,1939.5,541,24,10,5,21,18,2,0,3,2,4,91,2,0,5,19,74,1,3,5,9,82,32,41,17,6,4
01734171,1,1,6,7,771,6,5,4,3.5,3,628,385.5,143,4,2.5,1,48,48,48,0,0,0,3,3,0,0,1,3,2,0,0,0,3,3,3,1,0,1,1
01734287,11,6,4,20,24008,4,3,16,10,4,20888,12004,3120,3,2,1,8,8,8,0,0,0,0,4,0,0,0,1,3,0,0,0,0,4,0,1,0,0,3
01734362,5,1,32,40,3591,31,25,10,5.5,1,1611,357,42,6,3,1,31,14,5,1,0,0,5,26,3,0,2,10,17,1,0,1,2,28,18,6,5,1,2
01734409,6,4,19,23,2750,18,13,12,11.5,11,1420,1375,1330,8,7.5,7,6,6,6,0,0,2,7,10,0,1,2,6,10,2,3,3,3,8,3,9,6,1,0
01734423,3,6,60,75,10269,57,40,31,29,15,3993,3479,2797,19,18,12,18,17,16,0,0,1,6,53,1,1,5,13,40,1,1,2,13,43,16,16,15,10,3
01734522,7,6,11,17,2439,10,9,11,5,1,1159,1065,215,6,3,1,61,41,21,0,0,0,1,10,0,0,1,2,8,0,0,1,2,8,4,1,3,2,1
01734539,5,1,103,176,86325,92,61,53,4,1,52526,522,123,13,4,1,14,5,1,0,2,0,7,94,2,4,9,16,72,0,1,2,11,89,28,36,31,7,1
01734560,5,1,38,44,5153,36,32,24,22,20,3127,2576.5,2026,19,18,17,65,65,65,0,0,2,5,31,0,2,2,14,20,2,0,0,8,28,9,11,10,8,0
01734621,9,2,23,28,13385,21,13,4,2,1,7192,263,79,3,1,1,22,8,1,0,0,0,0,23,0,0,2,4,17,0,3,2,3,15,4,3,5,5,6
01734652,5,7,20,22,2010,19,17,7,3.5,1,593,325.5,96,6,2.5,1,48,21,11,0,0,0,3,17,0,0,1,3,16,0,1,1,2,16,10,1,6,2,1
01734799,4,2,16,18,3317,16,15,8,7,3,2282,559,476,6,6,3,20,16.5,13,0,2,1,1,12,2,1,1,3,9,0,1,1,5,9,4,2,2,6,2
01734836,3,2,46,52,7505,40,34,9,4,1,2561,227,52,6,4,1,22,8,4,0,0,4,4,38,0,1,7,11,27,1,0,7,7,31,18,7,5,8,8
01734843,4,2,32,34,2292,26,21,15,7,5,941,557,237,12,6.5,5,63,7,7,0,0,1,0,31,1,2,3,12,14,0,0,0,2,30,15,6,6,5,0
01734881,3,2,71,95,9854,62,50,20,3,1,2598,314,89,9,3,1,16,6,1,0,0,4,3,64,2,2,5,8,54,0,2,2,16,51,39,15,9,3,5
01734904,9,6,33,36,4340,33,25,15,13,8,1776,1579,985,11,8,8,38,28.5,19,0,1,0,1,31,0,1,1,11,20,0,1,1,4,27,12,4,12,2,3
01734911,3,1,16,19,3816,16,15,8,3,1,1322,653,119,6,3,1,23,20,15,0,0,1,2,13,0,1,1,2,12,1,1,0,0,14,2,1,6,5,2
01734942,3,2,32,34,2331,30,18,21,7,6,1199,669,463,11,7,4,42,36,30,0,0,0,2,30,1,0,4,5,22,0,0,0,1,31,17,7,7,0,1
01734959,8,6,7,11,1143,7,5,5,4,2,496,467,180,3,2,1,1,1,1,0,0,0,1,6,0,0,0,3,4,0,0,0,2,5,3,0,3,1,0
01734966,3,2,40,54,9870,39,35,23,22,9,6727,2428,715,15,15,6,60,39.5,19,0,1,0,5,34,1,0,2,8,29,0,1,5,8,26,10,15,6,5,4
01735109,5,2,50,51,8292,44,31,13,9,9,3774,1166,920,11,9,7,26,23.5,12,0,2,2,3,43,0,0,4,8,38,3,0,3,8,36,8,18,9,10,5
01735123,2,1,81,94,16360,72,55,34,9,5,4881,1916,689,27,8,4,37,9,1,0,0,3,5,73,1,1,6,17,56,1,0,6,7,67,13,26,17,13,12
01735185,2,2,22,27,4281,22,22,13,8,6,2382,1091,808,12,7,3,34,27.5,21,0,0,0,0,22,0,1,1,5,15,0,0,0,4,18,7,5,7,2,1
01735253,4,1,74,82,8358,66,50,25,12.5,5,3196,1082,370,18,10,5,28,15,6,0,0,1,6,67,0,0,10,11,53,0,0,4,9,61,26,24,10,11,3
01735284,4,8,14,23,3137,14,11,16,4,3,1474,1386,277,6,3,3,76,48,20,0,1,0,2,11,0,1,3,5,5,0,0,5,1,8,5,1,2,5,1
01735314,4,5,33,36,3781,30,27,20,18,16,2022,1890.5,1759,16,15,14,28,28,28,0,0,0,2,31,0,1,0,9,23,0,0,0,3,30,8,13,6,3,3
01735352,6,6,9,9,1006,9,8,6,4.5,3,623,503,383,5,4,3,35,35,35,0,0,0,1,8,0,0,0,3,6,0,1,1,1,6,2,4,2,0,1
01735383,6,5,31,75,16187,31,21,62,37.5,13,12231,8093.5,3956,19,10.5,2,20,20,20,0,0,0,3,28,0,0,3,7,21,0,1,2,3,25,15,7,6,3,0
01735406,2,2,51,91,16122,33,26,20,6,5,2885,1431,572,9,3,1,18,8,2,1,0,3,2,45,0,2,5,7,37,2,1,3,9,36,14,25,9,2,1
01735475,3,7,48,84,17846,45,34,25,8,5,10200,773,638,8,4,1,27,12,3,1,3,3,6,35,1,2,5,9,31,0,7,5,10,26,15,18,8,2,5
01735505,4,2,72,92,16512,69,51,35,28,1,10191,2948,425,23,17.5,1,47,21,18,0,1,0,4,67,1,1,5,16,49,0,3,6,12,51,24,24,13,6,5
01735581,7,1,15,16,1177,15,13,10,8,6,591,588.5,586,8,7,6,69,69,69,0,0,0,2,13,0,0,2,2,11,0,1,2,1,11,6,5,3,0,1
01735666,6,1,17,20,1939,17,13,11,10,9,1080,969.5,859,7,7,7,16,16,16,0,0,0,0,17,0,0,0,3,14,0,0,1,2,14,5,7,3,2,0
01735673,3,2,59,84,34096,58,43,57,42,27,23702,17048,10394,32,22.5,13,21,21,21,0,5,9,22,23,1,2,9,9,38,0,11,18,16,14,6,11,22,9,11
01735727,4,1,93,119,19316,85,62,27,8,1,4623,937,618,17,6,1,27,7.5,2,1,4,6,5,77,3,2,6,20,62,4,6,10,10,63,26,26,23,12,6
01735789,2,1,47,57,9369,43,34,19,7,1,2763,1421,168,12,6,1,23,13,6,0,0,0,1,46,0,4,1,8,34,0,0,1,10,36,12,13,9,7,6
01735819,6,2,85,181,53084,74,40,60,27,2,20130,6018.5,224,20,7,2,31,19,1,0,0,0,3,82,0,1,6,12,66,0,1,0,2,82,25,29,16,15,0
01735826,2,1,10,13,2068,10,9,7,6.5,6,1116,1034,952,5,4.5,4,5,5,5,0,0,0,0,10,1,1,0,3,5,0,0,0,0,10,3,1,3,1,2
01735840,3,1,49,54,8161,47,38,9,2,1,3120,186,69,8,2,1,22,5,1,0,0,0,2,47,0,0,4,9,36,0,0,1,5,43,20,12,6,6,5
01735918,7,2,47,66,13519,47,40,63,33,3,13246,6759.5,273,38,20,2,64,64,64,0,4,10,10,23,3,3,13,12,16,2,3,5,15,22,10,14,12,6,5
01735925,3,1,67,74,4603,53,40,12,5,1,1428,291,72,9,5,1,18,7.5,2,0,0,1,2,64,0,3,1,13,50,1,1,1,5,59,47,14,4,2,0
01736021,2,2,25,39,7214,24,18,17,11,11,3931,2571,712,9,8,3,21,15,9,0,0,0,0,25,0,0,3,2,20,0,0,0,0,25,6,13,4,2,0
01736052,3,2,13,20,1931,10,9,10,6,4,890,838,203,6,3,3,57,55,53,0,0,1,0,12,0,0,1,6,6,0,0,1,1,11,8,3,0,2,0
01736083,4,6,48,84,12554,41,29,61,42,23,10666,6277,1888,22,16.5,11,49,49,49,0,1,0,3,44,1,0,2,9,36,0,0,3,7,38,23,9,10,6,0
01736113,3,1,71,84,13300,68,56,31,14,4,5017,1869,466,22,8,3,25,8.5,3,1,3,2,11,54,1,3,6,10,51,3,3,6,15,44,26,12,20,6,7
01736229,8,8,14,26,3724,13,9,14,5.5,1,2036,704.5,279,7,1.5,1,69,24,8,0,0,0,3,11,0,0,1,3,10,0,2,0,2,10,7,2,1,2,2
01736267,3,2,16,17,2428,16,15,12,8.5,5,1256,1214,1172,12,7.5,3,2,2,2,0,1,0,2,13,1,0,1,3,11,0,0,0,4,12,3,5,3,3,2
01736274,6,2,50,72,12479,50,42,36,32,4,5123,4498,2858,24,16,3,69,35,1,0,2,1,6,41,1,1,5,11,32,0,2,4,3,41,15,12,13,6,4
01736298,4,5,49,55,4810,40,32,14,4,1,1501,237,77,10,3,1,30,9,1,0,1,0,2,46,1,0,3,15,30,0,0,1,4,44,25,8,8,4,4
01736342,2,1,13,13,758,13,10,7,4,2,346,218,194,6,3,2,85,49.5,14,0,0,0,1,12,0,0,1,1,11,0,0,1,0,12,8,2,1,2,0
01736397,4,2,23,26,1928,23,16,17,13,9,1588,964,340,11,8.5,6,73,73,73,0,0,1,0,22,0,0,2,7,14,0,0,1,0,22,16,0,4,3,0
01736632,3,2,34,68,33695,31,26,30,13,12,17528,6597.5,2972,16,5.5,3,63,17,8,0,0,0,7,27,0,0,4,6,24,0,2,2,2,28,7,12,3,2,10
01736649,4,2,17,28,2502,16,11,17,14,11,1460,1251,1042,9,6,3,46,46,46,0,0,0,1,16,0,0,2,3,12,0,0,0,2,15,10,4,2,1,0
01736670,7,7,9,14,16403,9,8,10,7,4,15615,8201.5,788,6,4,2,41,41,41,0,0,1,1,7,0,0,3,2,4,1,0,1,1,6,3,1,0,1,4
01736762,3,7,17,22,2809,16,12,8,7,7,1174,961,674,5,5,4,31,18.5,6,0,0,3,1,13,1,0,1,4,11,1,2,1,0,13,1,7,7,2,0
01736861,5,2,26,30,3382,24,22,9,7.5,6,1899,530,423,9,7,3,71,12,8,0,0,0,2,24,0,0,1,6,19,0,0,1,2,23,10,7,6,1,2
01736892,4,5,25,57,14586,25,19,25,6,1,6623,2988,122,9,2,1,72,13,7,0,0,0,0,25,0,0,3,10,12,0,0,0,2,23,8,7,5,4,1
01737035,6,2,14,25,13546,13,10,15,6,4,7626,3192,2728,8,3,2,94,50,6,0,0,0,0,14,0,0,1,2,11,0,0,0,2,12,3,1,2,4,4
01737073,3,2,39,45,3551,39,28,26,22.5,19,1836,1775.5,1715,20,17,14,27,27,27,0,0,0,1,38,1,2,0,9,27,0,2,2,3,32,17,11,6,4,1
01737134,2,2,16,17,1976,16,13,7,3.5,3,741,520.5,194,4,3.5,2,58,25,3,0,0,0,1,15,1,0,1,3,11,1,0,1,1,13,4,8,0,2,2
01737264,5,2,48,58,8437,43,37,21,14,9,3936,1691,1119,19,9.5,7,34,32,13,0,2,1,8,37,2,2,3,10,31,2,1,3,7,35,16,8,17,5,2
01737318,9,2,35,45,11891,32,30,28,6.5,4,7515,1841.5,693,20,5,3,46,16,1,0,1,1,7,26,1,1,1,9,23,1,0,4,5,25,3,12,6,10,4
01737363,5,7,5,9,1030,5,4,5,4.5,4,542,515,488,3,2.5,2,4,4,4,0,0,0,0,5,0,0,0,2,3,0,0,0,0,5,3,0,2,0,0
01737387,4,5,9,19,7133,9,7,12,4,3,5688,965,480,3,3,1,66,35,4,0,0,0,0,9,0,0,0,1,8,0,2,1,1,5,0,2,1,5,1
01737417,5,1,118,154,17279,88,58,34,4,1,4691,461,18,15,4,1,16,4,1,0,1,2,3,112,0,7,3,27,81,1,3,7,5,102,41,46,21,6,4
01737547,4,2,7,10,3235,7,7,4,3,3,1850,743,642,3,2,2,89,45,1,0,0,1,1,5,0,0,1,3,3,0,0,1,2,4,0,4,0,2,1
01737769,4,1,68,70,7572,52,40,6,3,1,897,231.5,68,6,2,1,10,4,1,0,0,2,3,63,0,0,4,13,51,0,3,2,5,58,20,21,13,10,4
01737783,5,1,19,31,12689,18,15,15,2,1,3692,828.5,119,8,1,1,52,7,1,0,0,2,2,15,1,0,3,2,13,0,1,2,0,16,1,2,6,6,4
01737899,4,1,28,45,8688,20,17,9,4,1,2018,623.5,82,6,2,1,22,11,1,0,0,0,2,26,1,0,0,6,21,0,0,2,9,17,6,13,6,0,3
01737943,9,1,52,79,11199,46,37,27,13,9,4310,1895,682,19,8,3,9,7.5,5,0,0,1,2,49,2,0,10,14,26,0,0,0,3,49,17,15,12,5,3
01737950,3,1,11,12,1092,11,11,5,4,3,684,258,150,5,3,3,67,41.5,16,0,0,0,1,10,1,0,2,1,7,0,0,0,1,10,3,5,1,1,1
01737981,4,6,5,5,609,5,4,4,2.5,1,334,304.5,275,3,2,1,63,63,63,0,0,1,0,4,0,0,0,1,4,1,0,0,0,4,1,2,0,1,1
01738056,5,7,25,40,11285,24,20,25,20,15,6163,5642.5,5122,16,11.5,7,50,50,50,1,0,6,1,17,1,2,4,4,14,1,4,3,2,15,3,6,7,7,2
01738117,4,6,9,18,16842,7,6,13,9,5,14819,8421,2023,5,4,3,35,35,35,0,0,0,0,9,0,0,0,0,9,0,0,0,0,9,0,1,0,3,5
01738155,4,2,35,58,31739,33,27,25,15.5,2,25678,2807,447,14,7,1,39,21,17,0,0,0,0,35,0,0,1,6,28,0,0,2,2,31,14,7,10,1,3
01738292,8,2,45,73,9551,45,35,23,6,2,3693,462,36,14,3.5,1,47,5,1,0,0,0,3,42,1,2,2,12,28,0,0,1,6,38,16,12,10,6,1
01738346,4,1,22,25,3513,21,18,24,12.5,1,3419,1756.5,94,18,9.5,1,4,4,4,0,0,1,4,17,1,1,0,5,15,1,0,1,8,12,0,9,10,1,2
01738391,3,6,15,22,2263,15,12,18,11,4,1319,1131.5,944,11,6,1,86,86,86,0,0,0,0,15,0,0,1,1,13,0,0,0,2,13,8,3,3,1,0
01738544,6,2,24,26,4056,23,19,13,7,6,2804,818,434,10,7,3,64,46,28,0,1,2,5,16,1,1,2,5,15,2,4,3,5,10,7,3,8,3,3
01738629,2,2,24,28,6372,24,19,25,14,3,4847,3186,1525,16,9.5,3,12,12,12,0,0,1,2,21,0,0,3,6,15,0,1,0,2,21,1,8,5,4,6
01738667,5,2,116,143,13634,97,68,19,10.5,3,2094,891.5,133,14,7,1,29,8,2,0,0,2,9,105,4,4,7,17,84,1,0,3,9,103,43,38,21,13,1
01738698,5,2,78,84,9401,76,57,21,6,1,2369,1008,367,17,5,1,50,9.5,2,0,4,2,2,70,0,0,4,24,50,4,5,2,9,58,22,16,20,18,2
01738711,2,7,12,18,2190,12,8,10,9,8,1437,1095,753,5,4,3,79,79,79,0,0,0,0,12,0,0,1,3,8,0,0,1,4,7,5,3,3,0,1
01738759,4,7,42,77,17329,40,34,31,4,1,9355,193,60,16,2,1,47,9,1,0,1,1,1,39,1,0,6,9,26,0,2,0,5,35,9,16,11,5,1
01738773,5,3,22,41,3317,22,20,15,10,2,914,624,556,9,4,1,60,12,5,0,1,1,1,19,1,0,2,8,11,0,1,0,1,20,12,5,4,1,0
01738858,4,8,58,96,12709,56,46,44,4.5,2,7093,414.5,68,15,3,1,25,5,1,0,0,1,5,52,3,1,3,17,34,0,1,1,4,52,22,9,12,13,2
01738865,3,7,11,15,986,11,10,8,7.5,7,745,493,241,6,5.5,5,9,9,9,0,0,0,2,9,0,0,1,2,8,0,0,0,3,8,6,2,2,1,0
01739015,3,3,18,19,1849,18,13,11,9.5,8,999,924.5,850,9,7,5,96,96,96,0,0,1,2,15,0,0,2,4,12,0,0,1,5,12,10,3,3,1,1
01739121,8,4,17,39,3908,17,15,21,19.5,18,2470,1954,1438,8,7.5,7,84,84,84,0,0,0,0,17,0,0,0,6,11,0,0,0,1,16,12,4,1,0,0
01739152,3,1,42,48,2929,40,29,21,10.5,6,1065,866,132,12,7.5,5,69,12,4,0,0,2,3,37,2,1,4,7,28,0,0,1,6,35,34,2,4,2,0
01739169,3,5,22,29,3052,21,17,19,14.5,10,2489,1526,563,11,10,9,8,8,8,0,0,0,3,19,0,1,3,7,11,1,1,0,3,17,13,3,2,4,0
01739237,5,1,9,15,2084,8,7,5,4,2,740,487.5,369,4,2,1,60,9,1,0,0,0,0,9,1,0,0,0,8,0,0,0,0,9,1,2,5,1,0
01739268,4,1,11,20,8899,11,10,10,6,4,7488,1132,279,7,3,1,48,27.5,7,0,0,0,1,10,1,0,2,3,5,0,0,1,0,10,2,2,6,1,0
01739299,3,1,41,46,3867,40,34,15,11.5,8,1175,954,784,11,9,7,36,17,1,0,1,1,7,32,1,2,1,12,25,0,1,3,9,28,13,15,9,3,1
01739312,4,4,32,36,3170,31,26,21,18,15,1920,1585,1250,18,13.5,9,62,62,62,0,0,0,3,29,0,1,1,5,25,0,1,3,4,24,13,8,8,3,0
01739343,5,2,16,22,5901,16,11,12,3,1,5150,179,53,6,2,1,69,7,1,0,0,0,1,15,0,0,0,2,14,1,1,2,0,12,9,2,2,0,3
01739350,3,2,30,35,6557,28,25,14,14,7,2851,2625,1081,12,11,5,66,39,12,0,0,2,0,28,0,0,0,13,17,1,1,2,7,19,7,8,4,5,6
01739374,5,3,30,47,5648,29,25,40,23.5,7,5128,2824,520,24,13,2,57,57,57,0,1,1,2,26,1,1,2,3,23,1,3,2,5,19,10,8,6,4,2
01739404,4,5,19,24,1777,19,16,21,12,3,1309,888.5,468,15,8.5,2,77,77,77,0,0,0,2,17,0,2,1,1,15,1,0,1,3,14,9,6,3,1,0
01739442,4,3,25,34,2622,25,17,18,17,16,1463,1311,1159,11,9,7,63,63,63,0,0,0,1,24,1,0,3,9,12,0,0,1,0,24,11,9,4,0,1
01739466,4,5,48,52,6682,39,29,14,11,6,1943,1292,688,12,10,5,30,27,14,0,0,1,2,45,0,2,5,18,23,0,0,2,5,41,7,14,12,13,2
01739619,4,3,5,7,1113,4,4,4,3.5,3,634,556.5,479,3,2.5,2,56,56,56,1,0,0,0,4,1,0,0,0,4,0,1,0,1,3,2,0,2,1,0
01739688,8,2,5,12,2617,5,5,10,6,2,2517,1308.5,100,4,2.5,1,77,77,77,0,0,0,0,5,0,0,1,2,2,0,0,0,0,5,2,1,1,1,0
01739725,2,1,16,22,3099,14,13,10,8,4,1578,1249,272,6,5,4,52,37,22,0,1,0,3,12,1,0,2,0,13,0,1,1,6,8,3,6,5,2,0
01739800,5,1,30,32,5200,30,25,24,16,8,2915,2600,2285,19,13,7,20,20,20,0,0,0,3,27,1,0,4,5,20,1,1,0,7,21,5,10,4,9,2
01739817,4,2,21,35,6703,20,19,33,17.5,2,6195,3351.5,508,19,10,1,41,41,41,0,0,0,0,21,0,0,4,3,14,0,2,0,2,17,8,3,6,2,2
01739848,1,2,17,22,3175,17,14,14,11,8,2009,1587.5,1166,9,7,5,11,11,11,0,0,0,3,14,0,1,0,5,11,1,1,1,1,13,5,1,7,3,1
01739909,4,7,6,10,1297,4,4,5,4,1,638,441,218,3,2,1,25,18,11,0,0,0,0,6,0,0,0,2,4,0,0,0,1,5,2,0,2,2,0
01739978,8,7,57,80,23909,55,43,32,31,17,16638,4444,2827,23,18,6,34,27,20,0,1,2,4,50,0,0,9,11,37,2,3,0,9,43,10,24,9,10,4
01740059,3,1,15,24,4782,15,13,5,2.5,1,1973,389,39,3,2,1,50,4,1,1,0,0,0,14,1,0,2,2,10,1,1,0,1,12,3,5,4,1,2
01740141,3,6,24,33,3075,23,15,19,16.5,14,2190,1537.5,885,9,8.5,8,69,69,69,0,0,0,2,22,0,0,1,1,22,0,0,1,4,19,9,10,3,2,0
01740165,5,3,2,5,2525,2,2,4,2.5,1,2384,1262.5,141,1,1,1,26,26,26,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1
01740202,3,7,29,32,2421,28,22,20,16,12,1751,1210.5,670,16,11.5,7,2,2,2,2,0,2,14,11,1,1,7,4,16,3,4,5,8,9,9,14,3,3,0
01740219,10,1,7,9,314,6,5,5,2,2,156,98,60,4,1,1,96,51.5,7,0,0,0,1,6,0,1,0,4,2,0,0,0,0,7,6,1,0,0,0
01740387,7,7,23,33,4905,20,17,8,5,4,1334,786,296,5,3,2,21,14,1,0,0,0,0,23,0,1,3,6,13,0,0,0,1,22,4,6,11,2,0
01740417,6,1,65,86,11172,61,49,32,24.5,5,4624,2901.5,745,23,14.5,4,49,17,15,0,0,0,8,57,0,1,7,12,45,0,3,3,7,52,10,24,15,12,4
01740455,9,2,37,44,4140,33,29,15,10,9,1494,1017.5,611,11,9,6,43,29,5,0,0,0,2,35,0,2,5,8,22,0,0,0,4,33,13,10,9,2,3
01740479,4,2,11,14,1798,11,11,10,7,4,1330,899,468,9,5.5,2,33,33,33,0,0,0,2,9,0,0,0,3,8,0,0,2,1,8,1,3,6,0,1
01740530,6,7,18,21,6758,16,15,14,4,3,5973,541,244,11,4,3,36,32,28,0,0,0,2,16,0,0,2,0,16,0,0,0,4,14,1,6,8,1,2
01740592,3,1,12,14,1417,12,11,8,4,2,684,559,174,6,3,2,58,47,36,0,0,1,1,10,0,0,2,2,8,0,2,1,2,7,3,3,5,1,0
01740653,6,1,20,32,20889,17,15,11,10,1,12854,3910,215,8,5.5,1,41,25,4,0,0,1,4,15,0,0,4,1,15,0,0,3,3,14,1,2,7,3,7
01740660,3,8,12,14,1394,12,11,5,3.5,2,522,312,248,4,3.5,1,25,23,4,0,0,1,1,10,0,0,0,2,10,1,0,1,0,10,4,4,2,1,1
01740677,5,5,11,33,8720,10,9,20,9,4,4550,3859,311,5,4,2,33,24.5,16,0,0,1,1,9,0,0,0,2,9,0,0,1,2,8,5,1,2,2,1
